timestamp_iso,mode,front_distance_cm,left_distance_cm,right_distance_cm,executed_motion,executed_speed,next_motion,next_speed,notes,stuck_triggered,queue_len
2025-11-12T16:17:50,AUTO,3.60,36.36,12.35,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:51,AUTO,3.60,3.00,135.49,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:51,AUTO,3.60,40.99,56.26,left,0.60,backward,0.60,STUCK: Δ=0.0cm/4steps -> back 3 + left 1,1,2
2025-11-12T16:17:52,AUTO,3.60,107.36,28.90,backward,0.60,backward,0.60,,0,2
2025-11-12T16:17:53,AUTO,3.62,15.69,124.25,backward,0.60,backward,0.60,,0,2
2025-11-12T16:17:53,AUTO,3.60,7.20,33.70,backward,0.60,left,0.60,,0,1
2025-11-12T16:17:54,AUTO,3.60,,99.21,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:55,AUTO,3.60,83.62,116.02,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:55,AUTO,3.60,52.65,103.93,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:56,AUTO,3.60,60.45,170.13,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:17:57,AUTO,3.60,56.66,179.90,left,0.60,backward,0.60,STUCK: Δ=0.0cm/4steps -> back 3 + right 1,1,2
2025-11-12T16:17:57,AUTO,4.29,9.18,188.56,backward,0.60,backward,0.60,,0,2
2025-11-12T16:17:58,AUTO,4.12,6.95,189.34,backward,0.60,backward,0.60,,0,2
2025-11-12T16:17:59,AUTO,3.60,5.92,188.99,backward,0.60,right,0.60,,0,1
2025-11-12T16:17:59,AUTO,3.60,5.83,187.96,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:00,AUTO,3.60,7.20,188.05,left,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:01,AUTO,3.62,8.49,186.59,right,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:01,AUTO,3.60,8.49,112.76,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:02,AUTO,3.60,8.83,185.91,left,0.60,backward,0.60,STUCK: Δ=0.0cm/4steps -> back 3 + left 1,1,2
2025-11-12T16:18:03,AUTO,3.60,8.92,113.70,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:03,AUTO,3.60,9.52,182.05,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:04,AUTO,3.60,11.58,81.46,backward,0.60,left,0.60,,0,1
2025-11-12T16:18:04,AUTO,3.60,16.98,106.76,left,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:05,AUTO,3.60,99.13,57.97,right,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:06,AUTO,3.60,95.10,14.41,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:06,AUTO,3.60,,49.56,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:07,AUTO,3.60,7.80,62.60,left,0.60,backward,0.60,STUCK: Δ=0.0cm/4steps -> back 3 + right 1,1,2
2025-11-12T16:18:08,AUTO,3.60,3.00,10.20,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:08,AUTO,3.60,8.83,93.98,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:09,AUTO,3.60,15.69,78.20,backward,0.60,right,0.60,,0,1
2025-11-12T16:18:10,AUTO,3.60,,31.97,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:10,AUTO,3.60,11.32,32.07,left,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:11,AUTO,3.60,11.23,34.47,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:11,AUTO,3.60,10.55,36.19,left,0.60,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:18:12,AUTO,3.60,59.94,34.73,right,0.60,backward,0.60,STUCK: Δ=0.0cm/4steps -> back 3 + right 1,1,2
2025-11-12T16:18:13,AUTO,3.60,68.09,24.27,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:13,AUTO,3.60,10.29,32.07,backward,0.60,backward,0.60,,0,2
2025-11-12T16:18:14,AUTO,3.60,11.58,30.70,backward,0.60,right,0.60,,0,1
