timestamp_iso,mode,front_distance_cm,left_distance_cm,right_distance_cm,executed_motion,executed_speed,next_motion,next_speed,notes,stuck_triggered,queue_len
2025-11-12T16:20:35,AUTO,32.76,96.47,49.56,forward,0.70,backward,0.60,STUCK: Δ=2.0cm/4steps -> back 3 + left 1,1,2
2025-11-12T16:20:35,AUTO,15.69,36.96,48.36,backward,0.60,backward,0.60,,0,2
2025-11-12T16:20:36,AUTO,33.79,37.47,54.88,backward,0.60,backward,0.60,,0,2
2025-11-12T16:20:37,AUTO,49.99,46.24,93.38,backward,0.60,left,0.60,,0,1
2025-11-12T16:20:37,AUTO,55.91,46.73,64.48,left,0.60,forward,0.70,clear,0,0
2025-11-12T16:20:38,AUTO,50.16,46.99,57.45,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:39,AUTO,49.73,26.50,56.51,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:39,AUTO,56.42,81.81,10.55,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:40,AUTO,50.34,84.38,28.64,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:41,AUTO,5.32,13.63,38.50,forward,0.70,left,0.60,obstacle@5.3cm,0,0
2025-11-12T16:20:41,AUTO,27.35,13.98,7.20,left,0.60,left,0.60,bias-left@27.4cm,0,0
2025-11-12T16:20:42,AUTO,95.95,16.04,1.97,left,0.60,forward,0.70,clear,0,0
2025-11-12T16:20:42,AUTO,59.25,22.72,8.49,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:43,AUTO,42.62,28.81,73.40,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:44,AUTO,49.99,58.74,79.34,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:44,AUTO,30.44,80.00,44.50,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:45,AUTO,16.72,37.56,5.23,forward,0.70,forward,0.70,caution@16.7cm,0,0
2025-11-12T16:20:46,AUTO,30.96,35.84,42.70,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:46,AUTO,30.18,35.84,42.62,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:47,AUTO,31.47,35.84,34.13,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:48,AUTO,30.18,35.93,42.70,forward,0.70,backward,0.60,STUCK: Δ=1.3cm/4steps -> back 3 + right 1,1,2
2025-11-12T16:20:48,AUTO,16.72,85.92,1.97,backward,0.60,backward,0.60,,0,2
2025-11-12T16:20:49,AUTO,27.10,45.62,3.94,backward,0.60,backward,0.60,,0,2
2025-11-12T16:20:49,AUTO,29.15,45.02,5.57,backward,0.60,right,0.60,,0,1
2025-11-12T16:20:50,AUTO,25.43,36.96,51.28,right,0.60,right,0.60,bias-right@25.4cm,0,0
2025-11-12T16:20:51,AUTO,3.60,4.63,36.17,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:20:51,AUTO,,21.78,61.31,left,0.60,forward,0.70,no-echo/open,0,0
2025-11-12T16:20:52,AUTO,11.66,18.95,52.31,forward,0.70,left,0.60,obstacle@11.7cm,0,0
2025-11-12T16:20:53,AUTO,15.91,38.93,88.07,left,0.60,left,0.60,bias-left@15.9cm,0,0
2025-11-12T16:20:53,AUTO,,48.45,5.57,left,0.60,forward,0.70,no-echo/open,0,0
2025-11-12T16:20:54,AUTO,62.34,56.34,25.98,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:55,AUTO,,45.19,22.21,forward,0.70,forward,0.70,no-echo/open,0,0
2025-11-12T16:20:55,AUTO,1.89,48.38,21.87,forward,0.70,left,0.60,obstacle@1.9cm,0,0
2025-11-12T16:20:56,AUTO,,60.80,7.63,left,0.60,forward,0.70,no-echo/open,0,0
2025-11-12T16:20:57,AUTO,,37.73,30.53,forward,0.70,forward,0.70,no-echo/open,0,0
2025-11-12T16:20:57,AUTO,86.52,34.04,31.04,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:58,AUTO,141.74,36.53,43.48,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:58,AUTO,52.74,42.96,44.93,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:20:59,AUTO,89.09,57.37,39.44,forward,0.70,forward,0.70,clear,0,0
2025-11-12T16:21:00,AUTO,3.60,56.25,41.76,forward,0.70,right,0.60,obstacle@3.6cm,0,0
2025-11-12T16:21:00,AUTO,3.60,60.11,58.82,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:21:01,AUTO,0.99,49.91,56.85,left,0.60,left,0.60,obstacle@1.0cm,0,0
2025-11-12T16:21:02,AUTO,3.60,16.64,76.49,left,0.60,backward,0.60,STUCK: Δ=2.6cm/4steps -> back 3 + left 1,1,2
2025-11-12T16:21:02,AUTO,3.60,21.78,174.84,backward,0.60,backward,0.60,,0,2
2025-11-12T16:21:03,AUTO,3.60,57.11,83.61,backward,0.60,backward,0.60,,0,2
2025-11-12T16:21:04,AUTO,2.02,29.84,59.85,backward,0.60,left,0.60,,0,1
2025-11-12T16:21:04,AUTO,3.60,25.90,52.82,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:21:05,AUTO,3.69,56.68,46.91,left,0.60,right,0.60,obstacle@3.7cm,0,0
2025-11-12T16:21:06,AUTO,3.60,56.53,47.33,right,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:21:06,AUTO,3.60,21.18,46.73,left,0.60,left,0.60,obstacle@3.6cm,0,0
2025-11-12T16:21:07,AUTO,3.60,20.49,46.39,left,0.60,backward,0.60,STUCK: Δ=0.1cm/4steps -> back 3 + right 1,1,2
2025-11-12T16:21:07,AUTO,3.60,20.24,48.81,backward,0.60,backward,0.60,,0,2
